brand,condition,ram_gb,storage_gb,carrier,price,usd_discount,user_rating,num_support_tickets_30d,days_since_purchase,expedited_shipping,returned
OnePlus,OpenBox,8,512,Unlocked,1093.45,172.71,4.8,0,25,1,1
Samsung,New,8,64,T-Mobile,986.44,74.33,4.38,1,17,0,0
Xiaomi,OpenBox,8,128,AT&T,1093.42,96.11,5.0,0,108,1,1
Apple,Refurbished,16,256,Unlocked,725.89,96.61,5.0,0,18,0,0
Samsung,New,8,128,Unlocked,548.06,0.0,5.0,2,53,1,0
Samsung,New,8,128,Unlocked,1017.79,133.32,3.69,2,74,1,0
Google,New,16,128,Unlocked,878.64,154.39,4.6,0,57,0,0
OnePlus,New,8,256,Unlocked,747.4,190.21,3.61,0,74,0,1
Google,New,12,128,T-Mobile,1013.4,53.74,5.0,0,4,0,0
Samsung,OpenBox,16,256,Unlocked,917.79,11.89,5.0,0,66,0,0
Samsung,New,12,256,T-Mobile,990.57,161.51,4.89,2,97,0,0
Samsung,New,8,256,Unlocked,625.07,109.93,4.19,3,61,0,0
Samsung,New,12,128,AT&T,1065.08,132.48,4.67,1,119,1,0
Apple,New,8,256,Unlocked,848.98,41.18,4.12,2,56,0,0
Samsung,New,8,512,Unlocked,1088.67,96.29,4.41,1,37,0,0
OnePlus,New,16,256,AT&T,1063.02,16.8,4.35,0,58,0,0
Google,New,8,64,Unlocked,1000.99,79.69,3.4,1,36,1,0
Google,New,12,256,T-Mobile,825.55,59.13,4.0,1,40,1,1
Samsung,New,8,256,AT&T,1006.11,220.61,5.0,0,54,1,0
Samsung,Refurbished,6,512,T-Mobile,1094.37,112.92,4.36,2,31,0,0
Apple,New,8,128,AT&T,983.48,0.0,4.48,0,5,0,0
Samsung,New,12,256,Unlocked,894.57,79.91,4.4,0,32,0,0
Samsung,New,8,256,Unlocked,1006.61,102.09,4.19,0,4,1,0
Apple,OpenBox,12,512,Verizon,734.35,51.56,4.42,0,109,0,0
Apple,New,8,256,Unlocked,1183.08,13.83,4.2,0,104,0,0
Google,New,16,512,Unlocked,480.0,119.63,3.26,1,32,0,1
Samsung,New,8,128,Unlocked,857.57,22.32,4.79,1,107,0,0
Samsung,New,12,128,Verizon,760.69,114.53,5.0,1,45,0,0
Apple,New,8,128,Unlocked,709.0,17.25,3.82,0,45,0,0
Samsung,New,8,256,Unlocked,917.14,47.97,4.19,0,60,0,0
Samsung,New,16,128,T-Mobile,602.4,137.37,5.0,0,109,1,0
Samsung,Refurbished,6,256,AT&T,1323.43,109.35,4.01,1,89,0,0
Samsung,New,8,512,Unlocked,552.54,81.89,4.59,0,76,0,0
Apple,Refurbished,12,512,Unlocked,640.72,78.21,5.0,1,93,0,1
OnePlus,New,12,256,AT&T,619.95,85.43,4.72,1,105,1,0
Apple,New,12,256,Unlocked,893.67,32.51,4.43,2,86,1,0
Samsung,New,12,128,Verizon,1073.2,0.0,4.84,0,56,0,0
Apple,New,16,128,AT&T,965.72,114.15,4.79,1,37,0,0
Samsung,New,8,256,Unlocked,1173.92,171.81,4.07,1,56,1,1
Apple,OpenBox,8,256,Unlocked,668.0,116.25,3.53,0,20,0,0
OnePlus,New,12,128,Unlocked,994.92,95.25,4.7,1,73,0,1
Samsung,New,12,128,Unlocked,783.22,7.49,4.77,0,98,0,0
Samsung,New,6,256,Verizon,900.18,132.63,4.25,0,4,1,0
Apple,New,8,128,Unlocked,1093.91,108.88,5.0,0,105,1,0
Apple,New,8,256,T-Mobile,477.7,125.61,5.0,1,76,0,0
Samsung,New,12,128,AT&T,1288.02,142.03,4.79,0,109,0,0
Samsung,New,8,256,Unlocked,818.05,175.16,4.26,1,85,1,0
Samsung,New,12,256,Unlocked,496.54,13.12,3.35,2,103,0,0
Xiaomi,New,12,256,Unlocked,697.57,2.66,4.31,0,90,0,0
Google,New,8,256,Unlocked,872.51,88.89,3.48,0,44,1,0
Xiaomi,New,8,128,Verizon,697.52,24.65,3.22,0,65,1,1
Apple,New,8,128,Unlocked,399.46,14.26,4.72,0,19,0,0
Google,Refurbished,8,512,Unlocked,871.3,153.21,4.99,0,100,1,0
Samsung,Refurbished,8,128,Unlocked,691.22,19.46,3.42,0,80,0,0
Samsung,New,8,256,Unlocked,993.25,79.34,4.27,0,70,0,0
Xiaomi,New,12,128,Verizon,614.95,0.0,4.39,0,78,0,0
Samsung,OpenBox,8,256,T-Mobile,1347.54,83.78,4.25,0,84,1,0
OnePlus,New,6,128,Verizon,963.0,150.97,3.71,0,30,0,0
Google,New,8,256,T-Mobile,893.29,152.79,5.0,2,73,0,0
Apple,New,12,256,Verizon,987.09,142.7,3.72,1,74,0,0
Google,New,8,128,Unlocked,449.27,75.3,3.43,1,83,0,1
Samsung,Refurbished,8,128,T-Mobile,740.67,146.69,3.71,0,119,0,0
OnePlus,OpenBox,16,512,Unlocked,1242.26,105.8,4.64,1,41,0,0
Google,Refurbished,6,256,Unlocked,779.57,53.66,4.27,0,21,1,0
Apple,OpenBox,8,512,T-Mobile,836.18,102.9,4.01,0,119,0,0
Apple,New,8,256,Verizon,747.37,133.14,4.66,1,46,1,0
Apple,OpenBox,12,256,T-Mobile,1172.19,0.34,4.57,0,34,1,0
Samsung,New,12,256,Unlocked,796.18,16.37,3.25,0,47,0,0
Apple,New,6,512,AT&T,574.6,71.38,4.66,0,94,0,0
Google,New,12,256,Unlocked,1417.34,6.69,4.99,0,26,0,0
Samsung,New,12,128,Unlocked,547.49,5.84,4.34,0,3,0,0
OnePlus,New,12,256,T-Mobile,828.58,54.76,4.28,0,94,0,0
Apple,New,16,512,Unlocked,664.81,139.52,5.0,2,62,0,0
Samsung,New,12,128,Verizon,695.65,138.39,4.05,0,85,0,0
Apple,New,6,128,T-Mobile,616.84,99.26,4.32,3,32,1,0
OnePlus,New,8,256,T-Mobile,731.2,90.82,4.57,1,26,1,0
Apple,New,16,256,Unlocked,1066.49,205.25,4.42,0,55,0,0
Apple,New,8,128,Unlocked,431.56,47.64,4.26,0,103,0,0
Apple,New,8,256,T-Mobile,1127.38,94.46,4.44,0,88,0,0
Google,Refurbished,16,256,Verizon,1089.45,44.66,5.0,0,51,0,1
Apple,New,12,128,Unlocked,961.99,2.75,4.8,1,20,1,1
Samsung,New,12,256,Unlocked,877.76,151.09,4.36,0,66,1,0
Google,New,12,128,Unlocked,910.86,61.69,3.97,2,7,0,0
Google,OpenBox,6,256,T-Mobile,1163.15,121.69,4.03,0,82,0,0
Apple,New,12,64,Unlocked,465.93,65.23,4.88,0,52,1,0
Apple,New,16,256,AT&T,1010.0,154.8,3.6,0,105,0,0
Samsung,New,6,128,Unlocked,685.84,20.17,5.0,0,116,0,0
Apple,OpenBox,8,512,Unlocked,1031.66,149.83,4.38,2,27,1,0
Google,Refurbished,12,256,Verizon,715.01,133.65,3.71,0,14,1,0
Apple,New,8,128,T-Mobile,1005.51,0.0,4.49,0,71,0,0
Samsung,New,6,512,Unlocked,509.33,48.99,4.0,1,6,0,0
Apple,New,8,128,Unlocked,477.63,141.25,4.19,1,80,1,0
Samsung,New,8,256,Verizon,825.13,178.24,3.64,0,105,0,0
Apple,OpenBox,8,512,Unlocked,1165.82,122.93,4.28,1,106,0,0
Samsung,Refurbished,12,512,Unlocked,967.98,56.21,3.34,1,92,0,0
Apple,Refurbished,12,256,Verizon,966.41,21.9,4.1,2,92,0,0
Xiaomi,OpenBox,12,512,Unlocked,1039.24,114.0,3.99,1,30,0,0
Google,New,6,128,Verizon,762.67,54.44,4.15,0,109,0,0
Apple,Refurbished,8,128,Unlocked,984.36,56.99,4.02,0,90,0,0
Apple,New,8,64,AT&T,722.47,66.55,4.42,0,9,1,1
Apple,New,12,128,AT&T,780.92,132.91,4.84,1,71,1,0
Apple,New,16,256,AT&T,808.23,188.39,4.58,0,51,1,0
Apple,New,8,128,Verizon,729.98,141.61,5.0,1,19,0,0
OnePlus,OpenBox,16,256,Verizon,835.47,80.57,4.15,0,37,1,0
Samsung,Refurbished,6,64,Unlocked,794.0,26.05,4.56,0,112,1,0
Apple,OpenBox,8,128,Unlocked,694.31,120.06,4.58,0,60,0,0
Samsung,OpenBox,12,256,Unlocked,819.07,179.93,4.98,1,19,1,0
Apple,New,8,128,AT&T,884.16,140.21,4.03,0,97,0,0
Xiaomi,New,16,256,Unlocked,608.03,92.46,4.79,0,29,0,0
Apple,OpenBox,8,256,Unlocked,941.84,50.66,3.97,0,59,0,0
Google,New,12,256,Unlocked,741.39,100.71,4.12,0,16,0,1
Google,Refurbished,8,512,Verizon,893.6,149.27,4.22,0,5,1,0
Apple,New,6,512,Unlocked,703.63,93.94,4.63,0,117,0,0
Apple,New,8,64,Unlocked,1081.11,73.79,3.86,0,80,1,0
Samsung,New,16,256,Verizon,1060.35,38.77,3.93,1,72,1,0
OnePlus,New,8,128,T-Mobile,619.13,235.37,4.08,1,2,0,0
Samsung,OpenBox,8,128,Verizon,965.5,26.54,4.42,1,73,0,0
Samsung,Refurbished,6,256,Unlocked,1168.18,21.0,3.93,1,12,0,0
Google,New,6,256,AT&T,641.4,89.85,4.53,0,19,0,0
OnePlus,New,6,256,Unlocked,658.83,67.88,4.22,0,87,0,0
Samsung,New,12,256,Unlocked,1011.71,141.4,4.73,1,62,1,0
Samsung,New,8,256,Unlocked,562.42,143.43,4.43,3,99,0,0
Google,New,8,256,Unlocked,678.95,7.14,5.0,0,43,0,0
Apple,New,8,128,Verizon,626.77,34.67,4.46,2,38,0,0
OnePlus,New,8,64,Unlocked,1014.45,27.48,3.79,1,99,0,0
Apple,New,8,256,AT&T,697.67,127.07,4.29,2,68,1,1
Apple,New,6,256,Verizon,787.39,105.7,4.41,1,109,1,1
Google,OpenBox,8,128,Unlocked,685.37,57.71,3.95,0,66,1,0
Apple,New,12,128,Unlocked,1102.67,92.98,5.0,0,23,0,0
Apple,New,8,128,AT&T,660.93,12.42,4.25,0,7,1,0
Apple,OpenBox,12,256,Unlocked,540.33,35.45,4.08,0,26,1,1
Samsung,OpenBox,6,128,Unlocked,531.71,2.0,4.49,1,65,0,1
OnePlus,OpenBox,16,128,Unlocked,1002.61,88.73,3.95,1,78,1,0
Apple,New,16,64,Unlocked,1018.49,88.5,4.88,0,2,0,1
Apple,New,6,128,Unlocked,1124.68,20.94,4.78,0,32,0,0
Samsung,Refurbished,8,256,T-Mobile,572.59,105.27,4.47,0,98,0,0
Xiaomi,New,8,512,Unlocked,799.13,143.43,4.7,2,48,1,0
Apple,New,12,128,Unlocked,1384.01,18.17,4.15,0,90,0,0
Xiaomi,Refurbished,8,256,AT&T,783.49,60.42,3.65,0,45,1,0
OnePlus,New,8,256,AT&T,726.05,110.82,4.24,1,34,0,0
Apple,OpenBox,8,256,Verizon,845.38,79.62,4.15,0,83,0,1
Google,OpenBox,6,128,Unlocked,966.59,0.0,3.38,2,32,0,0
Google,New,12,64,T-Mobile,962.91,53.55,3.87,1,79,0,0
Samsung,OpenBox,8,512,Unlocked,714.83,51.56,3.78,0,23,0,0
Samsung,New,12,512,Unlocked,721.29,69.77,3.87,1,90,0,1
Google,OpenBox,12,128,Verizon,784.78,72.33,5.0,0,114,0,0
Google,Refurbished,8,256,Unlocked,689.38,173.96,4.66,0,108,1,0
Google,OpenBox,8,64,Verizon,578.35,67.49,4.88,1,101,0,1
Xiaomi,New,16,64,T-Mobile,1247.75,0.0,4.65,1,2,0,0
Samsung,OpenBox,12,64,Unlocked,760.48,85.47,4.94,0,100,0,0
Google,Refurbished,12,256,Unlocked,772.95,184.87,4.41,1,75,1,0
OnePlus,New,16,128,Unlocked,779.8,69.97,5.0,1,56,0,1
Apple,New,8,128,Unlocked,832.29,53.71,3.78,2,96,0,0
Apple,New,12,64,AT&T,945.65,61.69,4.37,3,97,0,1
Samsung,OpenBox,12,64,T-Mobile,747.66,115.05,3.89,1,112,0,0
OnePlus,New,6,128,Verizon,1100.66,61.44,5.0,0,71,0,0
Apple,New,8,256,T-Mobile,981.52,0.0,4.61,1,84,1,1
Google,Refurbished,8,256,Unlocked,808.0,39.69,4.99,1,36,0,0
Apple,Refurbished,8,128,Unlocked,703.43,76.12,3.7,1,81,0,1
Apple,Refurbished,6,128,Unlocked,1088.68,112.14,4.1,0,52,0,0
Samsung,New,12,256,AT&T,814.35,45.04,3.51,1,77,1,1
Apple,New,12,128,Unlocked,576.59,62.23,4.58,1,49,0,0
OnePlus,New,8,128,Unlocked,1074.63,82.7,4.19,1,22,0,0
Apple,New,6,512,Unlocked,690.21,33.35,4.78,0,42,0,0
OnePlus,OpenBox,8,256,Unlocked,1041.07,74.5,4.42,0,40,0,1
Apple,New,6,128,Verizon,296.86,108.03,3.33,0,29,0,1
Xiaomi,New,8,128,T-Mobile,768.89,8.81,3.57,1,13,0,0
Samsung,New,8,128,Unlocked,1105.19,98.39,4.44,0,48,0,0
Apple,New,12,64,Unlocked,851.13,14.58,4.63,0,61,0,0
Apple,OpenBox,8,512,Unlocked,981.59,15.78,3.29,2,72,0,0
Apple,OpenBox,8,256,Unlocked,651.58,40.23,4.36,0,74,0,1
Samsung,New,12,64,Unlocked,926.5,161.93,3.89,0,24,0,0
Google,New,8,128,Verizon,850.83,0.0,3.84,0,18,1,0
Samsung,New,12,128,Verizon,903.53,52.16,4.07,0,17,0,0
Samsung,New,6,128,Verizon,1298.64,78.41,4.46,2,82,1,0
Samsung,Refurbished,8,256,AT&T,1137.01,150.03,4.05,0,83,0,0
Samsung,New,6,128,Unlocked,1024.24,196.88,3.41,0,62,0,1
Google,New,8,512,AT&T,1027.02,54.68,4.46,2,63,1,0
Samsung,OpenBox,16,256,Verizon,649.99,112.36,4.22,0,76,0,0
Google,New,12,512,Unlocked,746.33,74.33,3.93,0,42,0,0
Xiaomi,New,8,512,Unlocked,512.83,73.94,4.25,1,89,0,0
Apple,New,8,512,Unlocked,570.69,96.4,4.23,0,109,1,0
Apple,New,16,512,Unlocked,654.96,0.0,4.42,1,29,1,0
Apple,New,8,128,Unlocked,843.59,77.13,4.28,0,55,0,0
Samsung,OpenBox,8,128,Unlocked,580.5,107.05,4.48,0,38,0,1
Apple,Refurbished,16,128,T-Mobile,841.38,28.41,4.38,0,40,1,0
Xiaomi,New,8,256,T-Mobile,816.11,107.44,4.81,1,47,0,1
Samsung,New,8,256,Verizon,600.47,0.0,5.0,1,26,0,0
Samsung,New,6,64,AT&T,1185.63,85.61,4.39,0,42,0,0
Google,New,6,256,T-Mobile,558.6,160.53,4.09,0,39,0,0
Apple,New,12,256,Unlocked,1095.81,66.88,3.68,1,97,0,0
Google,New,8,256,Unlocked,354.06,21.31,4.72,1,33,0,0
Apple,New,16,128,Verizon,818.71,0.0,3.95,1,12,0,0
Samsung,Refurbished,6,128,T-Mobile,586.52,103.43,5.0,1,104,0,0
Xiaomi,OpenBox,8,256,AT&T,706.02,135.68,5.0,2,108,0,1
Google,New,12,128,Unlocked,1248.23,76.63,4.29,1,107,1,0
OnePlus,OpenBox,8,256,AT&T,773.67,52.18,3.57,1,22,1,0
Samsung,New,8,128,Unlocked,607.0,0.0,4.73,0,50,0,0
OnePlus,OpenBox,8,128,Unlocked,957.28,87.44,5.0,0,35,0,0
Samsung,New,12,128,Unlocked,771.74,38.64,3.74,2,32,1,0
Samsung,New,12,256,Verizon,883.16,42.09,5.0,0,110,0,0
Apple,New,8,128,Unlocked,648.82,176.98,3.48,1,16,1,1
Apple,New,8,512,Unlocked,659.65,0.0,3.67,1,72,1,1
Samsung,New,8,64,AT&T,676.71,0.0,4.55,1,86,0,1
Apple,New,8,512,Unlocked,1025.66,93.88,4.91,3,9,0,0
Google,New,6,64,AT&T,800.1,56.88,4.37,0,105,0,0
OnePlus,New,16,128,Unlocked,619.38,48.87,4.62,0,27,0,0
Xiaomi,New,6,512,Verizon,885.6,96.36,4.95,1,49,0,1
Apple,New,8,256,Unlocked,867.49,95.35,5.0,0,65,0,0
Xiaomi,New,8,256,T-Mobile,976.19,21.58,4.09,1,105,1,0
Apple,New,6,256,T-Mobile,744.0,44.5,3.97,2,118,0,0
Samsung,New,6,128,Unlocked,832.93,82.97,4.93,1,30,1,0
OnePlus,New,6,256,Verizon,942.77,90.02,4.63,0,49,0,0
Apple,OpenBox,6,128,AT&T,627.94,109.0,4.69,1,73,0,1
Apple,New,8,256,Unlocked,1044.97,45.01,4.07,1,49,0,1
Apple,New,12,512,Verizon,853.62,100.82,4.72,0,10,1,0
Samsung,New,8,512,T-Mobile,607.78,137.02,3.85,0,93,0,0
Google,New,8,256,Unlocked,606.15,82.81,4.52,0,68,1,0
Apple,New,8,256,T-Mobile,828.13,73.83,4.46,2,16,0,0
Apple,New,8,256,Unlocked,728.95,65.87,4.46,1,77,0,0
Samsung,OpenBox,8,128,T-Mobile,1016.01,42.96,4.79,0,108,0,0
Apple,New,8,512,T-Mobile,786.91,23.72,3.89,1,77,0,1
Google,New,8,256,Unlocked,916.67,62.11,4.74,0,57,1,1
Xiaomi,New,8,128,Unlocked,663.3,107.05,4.41,1,93,0,1
Google,New,6,256,Verizon,844.94,26.65,4.0,1,33,1,0
OnePlus,OpenBox,12,64,T-Mobile,1139.42,75.48,3.74,0,12,0,0
Samsung,New,16,256,Unlocked,817.41,68.51,5.0,2,59,0,0
OnePlus,New,12,256,Unlocked,728.35,186.67,4.37,0,34,1,0
Apple,OpenBox,6,128,AT&T,659.96,123.37,4.22,1,59,1,0
Apple,New,12,64,Unlocked,845.87,122.39,3.83,0,83,0,0
Samsung,New,8,256,Verizon,1160.05,135.2,4.94,0,101,0,0
Apple,OpenBox,6,128,Verizon,550.01,47.26,4.91,0,71,1,0
OnePlus,New,16,512,T-Mobile,839.02,162.61,4.81,0,73,0,0
Google,New,12,64,Unlocked,472.95,89.55,4.37,1,113,0,0
Xiaomi,Refurbished,6,128,T-Mobile,759.71,77.32,4.78,0,109,0,1
Apple,New,16,64,Verizon,907.81,7.12,3.99,1,94,0,0
Samsung,New,6,256,T-Mobile,502.32,55.9,4.51,0,109,0,0
Google,New,8,256,Unlocked,752.14,0.0,4.37,1,57,0,1
Apple,New,6,256,Verizon,913.91,65.11,4.53,0,92,0,0
Samsung,New,6,512,AT&T,878.85,45.42,3.49,1,64,0,0
Samsung,New,16,256,AT&T,924.57,56.1,5.0,0,74,0,0
Xiaomi,New,8,128,Unlocked,635.59,0.0,5.0,1,79,0,1
Google,OpenBox,8,64,Unlocked,913.82,122.22,3.82,1,10,0,0
Apple,New,12,512,Unlocked,718.0,115.55,4.69,1,2,0,0
Samsung,OpenBox,12,128,Unlocked,1007.09,181.39,3.66,0,114,0,0
Samsung,OpenBox,16,512,AT&T,341.66,179.69,4.44,1,44,1,0
Apple,OpenBox,16,512,T-Mobile,786.29,89.37,3.3,0,7,0,1
Samsung,OpenBox,16,256,Verizon,871.75,141.4,4.25,2,15,0,1
Apple,OpenBox,8,256,Unlocked,1146.88,95.68,4.16,1,5,1,0
Apple,New,8,512,Unlocked,869.1,54.36,4.98,1,29,0,0
Samsung,New,16,256,Unlocked,891.42,63.31,5.0,1,87,0,0
Apple,Refurbished,6,256,Unlocked,932.61,118.34,5.0,0,99,1,0
Samsung,New,6,128,AT&T,1125.68,325.28,4.98,0,8,0,0
Apple,New,8,128,Unlocked,765.98,150.01,4.44,0,66,0,0
Google,Refurbished,8,128,Unlocked,541.32,94.78,4.59,1,79,1,0
Apple,New,8,512,AT&T,499.2,109.03,4.59,0,103,0,0
OnePlus,New,16,256,Unlocked,996.12,108.49,3.81,0,108,0,0
Apple,New,8,256,Unlocked,899.11,74.58,4.97,0,106,0,0
Samsung,New,8,64,Unlocked,793.6,125.39,4.75,0,86,1,0
Apple,New,8,512,Unlocked,721.06,70.67,4.77,1,96,0,0
Apple,New,12,128,Verizon,889.78,19.31,3.26,0,89,1,0
Samsung,Refurbished,6,256,Unlocked,896.14,108.9,4.63,0,91,0,0
OnePlus,New,6,64,Verizon,955.56,116.92,4.9,1,108,1,1
OnePlus,New,8,512,Unlocked,606.09,71.25,4.39,0,20,1,0
Apple,OpenBox,8,256,Unlocked,461.85,98.59,4.15,0,11,0,0
Apple,OpenBox,8,128,Verizon,649.02,137.65,3.72,1,33,0,0
Google,New,8,128,Unlocked,552.75,76.89,3.68,1,114,0,0
Samsung,New,6,128,Unlocked,541.36,53.18,4.48,2,84,0,0
Apple,New,12,128,Unlocked,1195.34,37.44,4.28,0,56,0,0
Google,OpenBox,8,128,Unlocked,351.26,64.77,4.28,0,36,1,1
Samsung,New,8,128,Unlocked,953.34,172.09,5.0,1,24,0,0
Samsung,New,12,128,T-Mobile,1049.54,68.1,3.77,0,45,0,0
Apple,OpenBox,12,128,Unlocked,1067.24,101.57,4.23,1,114,1,0
Samsung,New,8,256,Unlocked,910.99,60.53,5.0,0,112,0,0
Apple,New,12,128,Unlocked,1140.38,55.39,4.24,0,116,0,0
Google,OpenBox,6,64,Unlocked,1242.35,27.24,4.43,0,84,0,0
Apple,OpenBox,6,512,AT&T,783.51,86.02,4.31,0,70,0,0
Google,New,12,128,AT&T,948.44,48.97,4.75,0,13,0,1
Google,New,6,256,T-Mobile,1130.67,156.42,3.37,3,71,0,0
Google,New,8,512,Unlocked,660.37,73.55,4.3,0,86,0,0
Apple,New,12,256,Unlocked,796.12,77.33,4.43,0,51,0,0
Apple,New,12,256,AT&T,712.32,69.19,3.9,0,95,0,0
Samsung,OpenBox,16,256,Unlocked,951.42,102.26,4.57,4,71,1,0
Samsung,New,12,256,Unlocked,432.42,169.45,4.79,0,109,1,0
OnePlus,New,8,256,Unlocked,1166.06,17.61,4.63,1,13,1,0
Samsung,New,8,128,Unlocked,967.44,96.67,5.0,1,82,0,0
OnePlus,OpenBox,8,256,AT&T,979.79,0.0,4.18,0,41,0,0
Apple,New,12,512,T-Mobile,330.07,153.39,4.65,0,12,0,0
Samsung,New,8,256,Verizon,621.17,73.51,4.64,0,37,0,0
Apple,New,6,128,Unlocked,1177.9,0.0,4.28,0,92,1,0
Google,New,6,128,AT&T,810.97,3.45,4.97,0,23,0,0
Apple,Refurbished,12,256,Verizon,470.71,128.83,4.54,0,79,0,0
Apple,OpenBox,6,128,AT&T,898.76,0.0,3.8,0,24,0,0
Google,New,8,256,Unlocked,999.41,96.7,4.78,0,55,0,0
Samsung,New,12,128,T-Mobile,966.93,54.29,4.15,1,18,0,0
Apple,OpenBox,12,128,Unlocked,816.91,68.31,4.24,1,91,0,1
Apple,New,8,128,Verizon,1099.82,39.57,4.28,1,104,0,0
Samsung,Refurbished,8,512,AT&T,695.56,22.83,4.77,1,63,0,0
Apple,New,16,512,T-Mobile,968.82,50.75,4.94,0,47,1,0
Apple,New,8,256,T-Mobile,879.7,114.32,4.32,1,111,0,0
Samsung,New,8,512,Unlocked,820.72,62.44,4.29,0,113,0,0
Apple,New,16,512,Verizon,766.62,105.27,3.38,0,111,0,1
Samsung,New,8,128,Unlocked,774.41,65.47,4.05,1,94,0,0
Samsung,OpenBox,8,64,Verizon,857.1,116.67,3.93,1,27,0,0
Apple,New,6,256,Unlocked,785.6,104.9,4.56,0,20,0,1
Apple,New,6,256,Unlocked,1011.28,47.56,4.35,0,53,0,1
Apple,New,8,128,T-Mobile,732.08,22.78,3.95,1,68,0,0
Apple,OpenBox,12,512,AT&T,1195.02,137.34,4.48,0,24,0,0
Apple,New,8,128,Unlocked,722.25,31.2,4.37,1,18,1,0
OnePlus,New,12,512,Unlocked,1052.42,110.05,3.13,0,40,0,0
OnePlus,New,12,256,Unlocked,1061.91,81.87,4.95,0,42,0,0
Samsung,New,12,64,Unlocked,886.49,52.22,4.91,0,27,0,0
Samsung,OpenBox,6,512,Unlocked,866.89,105.77,4.28,0,55,1,0
Samsung,New,12,256,T-Mobile,689.63,162.07,4.58,0,61,1,1
OnePlus,New,6,256,Unlocked,736.24,117.53,4.24,0,12,0,0
Apple,OpenBox,12,256,Unlocked,898.35,87.76,3.6,0,1,0,0
Apple,New,8,128,AT&T,840.07,177.29,5.0,0,5,0,0
Apple,New,12,128,Unlocked,1110.28,0.0,4.77,0,95,0,0
Apple,New,8,64,Unlocked,749.99,13.27,4.87,1,96,0,0
Apple,Refurbished,8,128,Unlocked,763.31,52.13,4.26,0,19,0,1
OnePlus,OpenBox,6,128,Unlocked,483.76,165.16,4.96,2,113,0,0
OnePlus,New,6,256,Unlocked,991.58,136.57,3.71,0,33,0,1
Apple,OpenBox,8,128,AT&T,971.71,0.0,4.28,2,107,0,0
Samsung,New,8,256,Unlocked,1064.96,53.82,4.77,0,21,0,0
Samsung,New,12,128,AT&T,1077.36,0.57,4.09,0,98,0,0
Samsung,New,12,128,T-Mobile,1023.57,77.57,4.86,0,43,0,0
Samsung,New,8,512,AT&T,1032.85,134.11,4.55,0,94,1,0
Apple,New,12,512,T-Mobile,984.22,138.54,4.5,0,10,0,0
OnePlus,Refurbished,12,256,T-Mobile,1018.1,96.08,4.04,2,69,1,0
Xiaomi,New,16,64,AT&T,444.77,54.5,4.6,0,103,1,0
Samsung,OpenBox,6,256,Unlocked,608.05,74.28,5.0,1,16,0,1
Samsung,New,8,128,Unlocked,572.1,121.0,4.49,2,50,1,0
Samsung,New,12,256,AT&T,1129.44,220.84,4.68,0,107,0,0
Apple,New,8,512,AT&T,677.75,8.89,4.75,1,110,0,1
Apple,New,8,128,AT&T,712.97,175.33,3.83,0,60,0,0
Samsung,New,8,512,Verizon,851.46,94.64,4.33,1,6,0,0
Apple,New,8,256,AT&T,576.39,129.22,4.32,0,113,0,0
OnePlus,Refurbished,8,128,AT&T,933.72,91.11,3.34,1,21,1,0
Samsung,OpenBox,12,64,Verizon,381.31,164.25,4.79,0,49,1,0
Samsung,New,8,256,Unlocked,590.95,99.78,3.93,0,100,0,1
Apple,New,12,128,Unlocked,893.74,41.07,4.74,0,14,1,0
Xiaomi,New,8,64,Unlocked,576.84,107.01,4.02,3,56,0,0
Apple,Refurbished,12,128,Unlocked,1135.8,147.61,5.0,1,75,0,0
Apple,New,12,512,Unlocked,860.18,80.01,4.26,0,8,0,0
Apple,New,6,128,Unlocked,1099.06,0.0,5.0,0,58,0,0
Samsung,New,8,512,T-Mobile,928.74,73.1,4.31,1,6,0,1
Xiaomi,New,8,256,Unlocked,847.38,85.88,4.37,1,77,1,0
Apple,New,16,128,Verizon,630.76,77.3,5.0,0,107,0,0
OnePlus,New,8,128,Unlocked,1054.41,50.27,3.94,1,25,1,0
Apple,New,6,256,AT&T,947.08,159.38,4.42,0,32,0,0
Samsung,New,6,128,Unlocked,1308.62,0.0,4.67,0,16,0,0
Apple,New,6,64,Verizon,1032.25,85.64,4.6,1,49,1,0
Samsung,New,8,128,Verizon,762.57,86.48,4.42,1,1,0,0
Samsung,Refurbished,12,512,Unlocked,913.67,205.69,4.35,1,107,1,0
Samsung,New,8,256,Verizon,942.87,79.13,4.82,0,12,0,0
Apple,OpenBox,12,256,AT&T,1105.85,106.74,4.49,0,80,0,0
OnePlus,New,6,128,AT&T,1140.81,87.5,4.88,0,39,1,0
Xiaomi,OpenBox,8,128,Unlocked,814.37,85.67,4.6,0,92,0,0
Samsung,Refurbished,12,256,T-Mobile,582.59,185.78,4.73,0,7,0,0
Samsung,New,12,64,Unlocked,442.16,13.3,4.97,0,57,0,0
Google,Refurbished,12,512,Unlocked,599.3,39.97,4.24,0,12,0,0
Apple,New,8,512,Unlocked,719.81,125.25,4.95,0,83,1,0
OnePlus,OpenBox,8,128,Unlocked,1180.95,95.41,4.32,1,23,0,0
Apple,New,12,512,Unlocked,1184.29,63.01,3.7,0,70,0,0
Google,New,6,256,AT&T,1061.24,75.77,4.24,0,49,0,0
Apple,New,12,256,Verizon,1120.69,134.84,4.04,1,21,0,1
Apple,Refurbished,8,128,T-Mobile,694.37,109.11,4.59,0,23,0,0
Samsung,Refurbished,6,512,Unlocked,516.63,37.22,4.26,2,69,0,0
